,state,gender,median_home_val,total_baños,income,dist_playa,num_vecinos,num_habitaciones
2469,IL,F,819.0,263.0,255.0,4.454545455,323.0,434.8
2470,IL,M,1216.0,470.0,449.0,12.268813209898111,492.0,514.0
2471,AZ,F,2026.0,711.0,655.0,14.18695111904913,756.0,829.0
2472,F,M,567.0,240.0,201.0,10.54545455,302.0,313.0
2473,OR,F,541.0,239.0,178.31648692813667,15.0,220.0,478.2
2474,MO,M,334.0,259.0,212.0,14.72,259.0,305.0
2475,TX,F,1024.0,267.0,225.0,10.0,469.8,393.0
2476,TX,F,644.0,294.0,275.0,7.75,314.0,396.0
2477,AZ,F,940.0,244.0,203.0,11.020266390956007,303.0,338.0
2478,MO,M,152.0,174.0,160.0,3.25,195.0,225.0
2479,F,M,535.0,192.0,189.0,12.53333333,204.0,376.2
2480,AZ,F,975.0,335.0,261.0,13.0,325.0,419.0
2481,IL,M,206.0,164.0,116.0,10.309778361883435,194.0,228.0
2482,OR,F,589.0,331.0,277.0,5.088235294,321.0,364.0
2483,WA,F,1108.0,395.0,371.0,21.66666667,393.0,408.0
2484,OR,M,704.0,370.0,359.0,7.5,392.0,405.0
2485,TX,F,1077.0,733.0,751.0,7.8,766.0,762.0
2486,SC,M,891.0,516.0,489.0,4.277777778,595.0,655.0
2487,FL,F,933.0,290.0,224.0,10.0,333.0,406.0
2488,WA,M,1253.0,454.0,325.0,9.1875,382.2,447.0
2489,NC,F,1823.0,552.0,544.0,13.0014404604324,625.4,680.4
2490,WI,F,1244.0,713.0,672.0,9.9375,743.0,776.0
2491,F,M,1158.437751,388.0,345.0,16.14285714,417.0,438.0
2492,MO,M,526.0,380.61,340.0,11.178971637966523,321.0,342.0
2493,CA,F,621.0,237.0,231.0,11.66666667,272.0,279.0
2494,WA,M,1688.0,520.0,496.0,23.9,521.0,564.0
2495,CA,M,1158.437751,275.0,257.0,7.625,376.0,394.6
2496,AZ,F,638.0,236.0,213.0,10.4245106772488,220.0,226.0
2497,SC,F,451.0,227.0,211.0,10.622443072871489,245.0,264.0
2498,WI,F,428.0,250.0,215.0,8.733333333,264.0,420.0
2499,MI,F,629.0,444.0,434.0,11.866654389226358,445.0,439.0
2500,GA,F,680.0,238.0,297.60317318792073,10.0,442.4,383.0
2501,FL,F,1158.437751,415.0,408.0,20.0,452.0,464.0
2502,TX,M,405.0,340.0,279.0,11.337980241663077,349.0,381.0
2503,WI,F,397.0,294.0,217.0,9.8,259.0,315.0
2504,MO,M,736.0,646.0,617.0,9.6,654.0,761.0
2505,CA,M,996.0,419.0,309.0,10.0,382.0,452.0
2506,CA,M,2375.0,516.0,435.0,21.875,465.0,514.0
2507,FL,F,402.0,251.0,168.0,6.538461539,199.0,240.0
2508,AR,F,374.0,242.0,223.0,8.785714286,254.0,452.8
2509,CA,F,848.0,397.0,368.0,15.0,354.4,412.0
2510,F,F,1603.0,346.0,308.0,12.66666667,319.0,525.0
2511,FL,F,742.0,424.0,396.0,11.95021878148934,449.8,470.0
2512,MS,F,518.0,370.0,307.02366496359105,6.62962963,353.0,393.0
2513,NC,F,2490.0,380.61,379.0,12.861919728080988,546.0,649.0
2514,CA,F,2556.0,670.0,490.0,12.09090909,610.0,744.0
2515,AZ,F,582.0,193.0,163.0,20.0,188.0,229.0
2516,MN,F,375.0,215.0,167.0,10.530195900333007,219.4,245.2
2517,CA,F,1248.0,394.0,371.0,6.363636364,384.0,376.6
2518,CA,F,2598.0,557.0,470.0,8.107142857,562.0,661.0
2519,CA,F,658.0,380.61,166.0,11.33333333,206.0,212.0
2520,AZ,M,1239.0,287.0,289.42844730319774,6.75,337.0,382.0
2521,NC,M,849.0,508.0,457.0,12.8,470.0,519.0
2522,F,M,1163.0,446.0,402.0,11.375,495.0,552.0
2523,IL,F,1609.0,592.0,504.0,22.5,579.0,663.0
2524,KS,F,706.0,458.0,391.0,8.0,434.0,493.0
2525,FL,F,860.0,322.0,294.0,18.0,329.0,377.4
2526,IN,M,648.0,380.61,312.72438463892684,8.0,358.0,396.0
2527,OR,M,749.0,380.61,316.0,8.333333333,378.0,412.0
2528,KY,F,2008.0,863.0,788.0,5.166666667,782.0,832.0
2529,OK,F,706.0,470.0,439.0,12.0,467.0,500.0
2530,MI,F,363.0,380.61,256.0,5.125,288.0,331.0
2531,CA,F,2679.0,470.0,445.0,9.75,535.0,572.0
2532,CA,F,1522.0,425.0,426.0,13.875,462.0,437.0
2533,FL,M,1363.0,524.0,491.0,13.7,581.0,616.0
2534,FL,M,709.0,271.0,256.0,9.545454546,291.0,327.0
2535,IL,M,550.0,380.61,387.0,5.545454545,467.0,502.0
2536,FL,F,1093.0,424.0,364.0,4.25,392.0,441.0
2537,MN,M,542.0,305.0,280.0,7.0,303.0,320.0
2538,F,M,819.0,432.0,371.0,11.883636654935014,407.0,471.0
2539,TX,F,850.0,468.0,440.0,20.0,470.0,511.0
2540,WA,F,2132.0,714.0,632.0,13.0,721.0,761.0
2541,CA,F,1725.0,380.61,385.6134318560676,11.814129575835693,425.0,444.0
2542,IN,F,1057.0,489.0,425.0,12.298614242328307,482.0,530.0
2543,GA,M,1458.0,660.0,643.0,6.833333333,635.0,502.0
2544,CA,M,1194.0,307.0,247.0,15.33333333,311.0,349.0
2545,OR,F,426.0,240.0,213.0,23.0,255.0,272.0
2546,F,M,641.0,380.61,255.0,8.578947368,317.0,371.0
2547,IA,M,750.0,366.0,118.0,10.66666667,152.0,366.6
2548,IL,F,1462.0,639.0,600.0,15.0,627.0,655.0
2549,WI,F,582.0,195.0,173.0,9.714285714,212.0,329.8
2550,KS,F,640.0,380.61,168.0,10.722786725701678,232.0,302.0
2551,MN,F,460.0,279.0,200.0,7.166666667,258.0,321.0
2552,IL,M,580.0,343.0,286.0,8.363636364,324.0,377.0
2553,NC,M,598.0,294.0,253.0,8.0,301.0,338.0
2554,F,F,910.0,492.0,484.0,7.5,525.0,537.0
2555,NE,F,480.0,359.0,254.0,15.0,306.0,394.0
2556,NC,F,279.0,163.0,154.0,25.0,194.0,207.0
2557,FL,F,513.0,234.0,210.0,3.411764706,260.0,283.0
2558,CA,M,2811.0,577.0,524.0,17.25,599.0,645.0
2559,FL,F,1079.0,714.0,347.0,10.0,519.0,756.0
2560,CA,F,2670.0,493.0,394.0,35.0,461.0,574.0
2561,NC,F,895.0,458.0,422.0,13.66666667,452.0,492.0
2562,GA,F,456.0,267.0,223.0,5.666666667,272.0,325.0
2563,CA,F,713.0,235.0,212.0,10.659448994431125,237.0,276.0
2564,LA,F,650.0,131.0,139.0,8.909090909,243.0,238.0
2565,NC,F,498.0,284.0,243.0,5.166666667,285.0,326.0
2566,IN,M,399.0,309.0,217.0,7.2,279.0,347.0
2567,WA,M,1546.0,508.0,436.123892745561,3.642857143,489.0,534.0
2568,WA,F,1326.0,401.0,269.0,7.25,347.0,476.0
2569,KY,M,323.0,149.0,125.0,10.142853264533537,157.0,201.0
2570,TX,F,1095.0,600.0,527.175853615772,10.0,584.0,314.8
2571,MI,M,675.0,249.0,178.0,11.53846154,254.0,303.0
2572,CA,M,1685.0,340.0,265.0,7.545454545,325.0,408.0
2573,FL,M,702.0,423.0,366.9163642331732,12.2195122,419.0,468.0
2574,NM,M,601.0,225.0,206.0,13.0,251.0,289.0
2575,WA,M,558.0,227.0,211.0,2.463414634,247.0,343.8
2576,NC,F,452.0,246.0,219.0,10.0,488.6,268.0
2577,CA,F,882.0,373.0,349.0,11.574195605579119,363.4,410.0
2578,CA,M,2644.0,447.0,440.0,12.5,555.0,566.0
2579,FL,F,896.0,430.0,392.0,15.3,466.0,520.0
2580,MO,M,465.0,292.0,266.0,7.733333333,285.0,313.0
2581,F,F,845.0,380.61,334.0,6.25,496.0,511.0
2582,CA,F,2907.0,514.0,420.0,12.332863760897354,463.0,547.0
2583,CA,M,1964.0,487.0,401.0,12.214105331664566,419.0,540.0
2584,TX,F,783.0,350.0,319.0,11.227041975238276,340.0,350.0
2585,AZ,M,483.0,231.0,198.0,10.690520593172957,245.0,283.0
2586,AL,M,661.0,347.0,335.2599317208113,8.8,380.0,415.0
2587,AL,F,380.0,179.0,152.0,15.0,227.0,261.0
2588,F,M,670.0,413.0,410.0,7.833333333,432.0,433.0
2589,IL,M,316.0,380.61,194.59342271843718,4.142857143,237.0,278.0
2590,OR,F,953.0,379.0,319.0,15.0,346.6,455.0
2591,NV,F,834.0,311.0,260.0,10.25,297.0,340.0
2592,IL,M,1031.0,390.0,305.0,30.0,383.0,437.0
2593,CA,M,1547.0,522.0,516.0,12.6,529.0,526.0
2594,FL,M,768.0,201.0,174.0,8.785714286,220.0,249.0
2595,F,M,2126.0,510.0,498.0,7.3,489.0,523.0
2596,WA,F,1133.0,626.0,615.0,13.33333333,651.0,681.0
2597,CA,F,2556.0,670.0,490.0,17.27272727,610.0,744.0
2598,LA,M,565.0,293.0,259.0,6.846153846,305.0,339.0
2599,F,F,975.0,366.0,301.0,3.407407407,322.0,350.6
2600,NC,M,632.0,316.0,343.0,5.285714286,344.0,340.0
2601,CA,F,2645.0,655.0,644.0,21.6,682.0,697.0
2602,NC,F,401.0,259.0,202.0,3.823529412,243.0,289.0
2603,SC,F,918.0,335.0,315.0,5.766666667,349.0,398.0
2604,OR,M,515.0,256.0,203.0,7.272727273,265.0,301.0
2605,IL,M,875.0,218.0,221.0,7.6,243.0,241.0
2606,AR,F,439.0,226.0,192.0,8.0,409.0,381.0
2607,TX,F,962.0,369.0,389.0,9.277777778,504.8,409.0
2608,F,F,862.0,380.61,247.0,20.0,283.0,316.0
2609,MS,M,506.0,380.61,155.0,8.4,231.0,432.8
2610,NE,F,600.0,377.0,362.0,3.761904762,392.0,426.0
2611,TX,F,345.0,206.0,167.02054908726768,8.833333333,208.0,512.8
2612,GA,F,952.0,521.0,468.0,10.375,526.0,565.0
2613,IL,F,2016.0,633.0,618.0,13.587684902619678,684.0,725.0
2614,OK,F,660.0,405.0,328.0,15.0,342.0,394.0
2615,GA,F,562.0,300.0,280.0,15.0,311.0,341.0
2616,F,F,517.0,380.61,186.22659262298234,8.333333333,243.0,317.0
2617,CA,F,1176.0,380.61,251.0,9.111111111,421.4,403.2
2618,FL,M,693.0,457.0,373.0,4.3,413.0,463.0
2619,IL,M,1418.0,507.0,415.0,16.5,377.6,551.0
2620,IL,F,904.0,394.0,339.0,5.5625,391.0,435.0
2621,SC,M,473.0,296.0,259.0,7.166666667,287.0,356.0
2622,NC,F,594.0,287.0,267.0,3.928571429,287.0,309.0
2623,MS,M,448.0,380.61,205.1643045553422,9.916666667,247.0,286.0
2624,FL,M,467.0,261.0,192.0,10.0,261.0,323.0
2625,CA,F,2392.0,365.0,257.0,11.0,316.0,406.0
2626,MI,F,313.0,281.0,284.0,11.5,292.0,329.0
2627,F,M,128.0,345.0,309.0,11.272719719375472,340.0,363.0
2628,TX,M,689.0,356.0,324.0,19.52380952,370.0,394.0
2629,MO,F,313.0,165.0,138.0,17.75,189.0,333.4
2630,OR,F,944.0,350.0,355.0,13.09090909,430.0,454.0
2631,CA,F,1089.0,324.0,296.0,8.826086957,328.0,436.0
2632,TX,M,623.0,348.0,222.0,9.0,301.0,373.0
2633,FL,M,1327.0,573.0,491.35584760474103,8.333333333,564.0,649.0
2634,IL,F,377.0,283.0,241.0,10.16666667,281.0,306.0
2635,F,M,756.0,423.0,405.0,23.85714286,394.0,413.0
2636,IL,M,377.0,304.0,256.0,9.8,275.0,309.0
2637,MN,F,604.0,372.0,266.0,11.66666667,302.0,435.0
2638,WI,F,310.0,258.0,232.0,11.058192016231736,309.0,339.0
2639,CA,F,1130.0,383.0,335.4045930672498,14.0,385.0,431.0
2640,F,F,703.0,394.0,322.0,15.25,353.0,417.0
2641,MI,M,457.0,380.61,244.0,9.592592593,532.6,306.0
2642,MI,M,1139.0,676.0,630.0,35.0,670.0,713.0
2643,CA,F,554.0,186.0,183.0,5.4375,211.0,224.0
2644,IL,F,606.0,322.0,304.0,37.5,315.0,350.0
2645,FL,F,635.0,248.0,225.31317959559223,13.25,269.0,322.6
2646,MS,F,393.0,224.0,189.0,5.375,266.0,357.0
2647,CA,F,1407.0,407.0,368.0,11.465046901534095,369.0,386.0
2648,OR,F,625.0,274.0,247.0,7.222222222,416.4,343.0
2649,TN,F,640.0,380.61,284.0,9.235294118,347.0,377.0
2650,MI,F,1151.0,496.0,483.0,15.22222222,551.0,595.0
2651,MI,F,918.0,407.0,388.0,20.0,489.0,525.0
2652,F,M,1769.0,382.0,330.0,11.706173037964616,410.0,435.0
2653,FL,M,973.0,365.0,326.7149142985267,11.471092538689021,368.0,396.0
2654,TN,F,418.0,238.0,230.0,10.892894303759363,293.0,306.0
2655,FL,F,1158.437751,273.0,255.0,6.6,294.0,331.0
2656,CA,F,1778.0,502.0,393.0,13.0,445.0,513.0
2657,CA,F,2176.0,380.61,419.0,12.063637301281217,461.0,483.0
2658,F,F,363.0,324.0,274.0,6.8,283.0,331.0
2659,OR,F,1036.0,524.0,436.0,4.166666667,520.0,603.0
2660,TX,F,899.0,500.0,504.0,12.739239446098246,558.0,578.8
2661,F,F,2741.0,453.0,414.0,12.5,467.0,461.0
2662,MI,M,1114.0,516.0,377.0,12.640761115495621,492.0,618.0
2663,F,M,277.0,173.0,194.05803316808888,10.0,219.0,221.0
2664,LA,F,456.0,208.0,165.0,4.333333333,216.0,251.0
2665,KS,F,436.0,321.0,313.0,16.78571429,351.0,363.0
2666,SC,F,474.0,332.0,282.0,20.0,316.0,331.0
2667,TX,F,838.0,403.0,306.0,3.939393939,394.0,455.0
2668,TX,F,825.0,572.0,564.0,10.0,590.0,611.0
2669,TX,M,876.0,525.0,515.0,4.266666667,576.0,574.0
2670,MO,M,631.0,380.0,370.0,6.6,382.0,398.0
2671,MI,F,698.0,396.0,340.0,12.71428571,355.0,436.0
2672,MO,M,557.0,364.0,298.0,13.0,326.0,365.0
2673,MO,F,691.0,347.0,311.0,10.62921348,383.0,411.0
2674,TX,F,368.0,200.0,179.974512082403,7.75,355.8,245.0
2675,F,F,1751.0,282.0,273.0,25.0,328.0,340.0
2676,FL,F,865.0,387.0,341.0,11.667424641242825,391.8,432.0
2677,F,M,1176.0,380.61,544.2580238991126,8.0,609.0,672.0
2678,AL,M,485.0,378.0,247.0,7.181818182,305.0,422.6
2679,GA,F,684.0,380.61,282.0,15.0,336.0,375.0
2680,MO,F,300.0,283.0,240.0,5.0,285.0,322.0
2681,CA,F,2730.0,304.0,294.0,5.127659575,391.0,447.0
2682,F,F,392.0,301.0,249.0,11.070230329084307,310.4,343.0
2683,MN,M,303.0,294.0,254.0,3.722222222,299.0,337.0
2684,CA,M,1279.0,249.0,280.0,10.846582022942801,315.0,276.0
2685,FL,F,562.0,268.0,257.0,7.625,312.0,313.0
2686,WA,F,413.0,227.0,214.0,9.0,229.0,249.0
2687,F,F,1283.0,386.0,360.0,11.430297980880797,367.0,380.0
2688,NM,M,911.0,380.61,224.0,8.0,319.0,378.0
2689,F,M,1110.0,474.0,452.0,23.66666667,443.2,542.0
2690,F,F,1361.0,409.0,368.0,5.833333333,441.0,487.0
2691,AR,M,340.0,150.0,136.0,3.6,165.0,196.0
2692,MI,M,605.0,415.0,369.0,21.0,377.0,441.0
2693,FL,M,885.0,331.0,264.0,9.733333333,343.0,414.0
2694,MO,F,588.0,380.61,258.0,12.5,293.0,340.0
2695,KS,F,2172.0,380.61,1033.0,23.33333333,555.2,1078.0
2696,F,F,1300.0,717.0,591.951904831992,9.0,674.0,772.0
2697,CA,F,1625.0,197.0,196.0,10.5652617081595,238.0,256.0
2698,KY,F,282.0,198.0,169.0,15.0,190.0,225.0
2699,MI,F,376.0,401.0,371.46928942222866,11.636314599734273,405.0,412.0
2700,WI,F,1043.0,544.0,530.3243888458522,15.0,578.0,604.0
2701,KY,F,375.0,138.0,145.0,3.576923077,189.0,205.0
2702,MI,M,828.0,495.0,452.0,10.13333333,515.0,594.0
2703,AZ,F,1711.0,441.0,401.0,12.4,527.0,608.0
2704,NC,F,824.0,305.0,285.0,5.92,333.0,356.0
2705,FL,M,606.0,380.61,334.34811229872565,11.0,372.2,428.2
2706,NV,F,781.0,263.0,221.0,10.9493581079771,294.0,321.0
2707,FL,M,640.0,266.0,262.2109657253385,7.642857143,303.0,335.0
2708,FL,M,786.0,354.0,278.83133399687233,11.210963419670321,339.6,361.0
2709,GA,F,629.0,339.0,247.99119981640035,10.33333333,319.0,420.0
2710,FL,M,1385.0,358.0,300.0,14.0,391.0,472.0
2711,FL,F,534.0,380.61,197.0,3.357142857,231.0,254.0
2712,CA,M,2589.0,650.0,620.0,11.75,692.0,733.0
2713,AR,F,655.0,401.0,356.0,8.6,362.0,412.0
2714,IL,F,2313.0,646.0,502.0,13.332688356949582,579.0,725.0
2715,CA,F,1988.0,463.0,364.0,12.375,429.0,494.0
2716,IN,F,970.0,370.0,314.0,12.66666667,389.0,455.0
2717,CA,F,685.0,205.0,189.8051633986705,17.4,227.0,257.0
2718,WI,M,937.0,441.0,321.0,10.57692308,433.0,545.0
2719,MI,F,693.0,415.0,399.0,10.11111111,446.0,421.0
2720,CA,M,1050.0,290.0,256.0,5.2,296.0,339.0
2721,AR,F,341.0,215.0,160.0,4.0,215.0,252.0
2722,F,F,2798.0,428.0,434.1377569047713,14.5,469.0,474.0
2723,CA,F,2043.0,385.0,364.0,9.666666667,412.0,423.0
2724,LA,F,772.0,365.0,369.0,9.7,447.0,446.0
2725,MO,F,988.0,521.0,509.0,10.0,509.0,529.0
2726,TX,F,431.0,209.0,194.0,12.5,219.0,316.8
2727,FL,F,1625.0,380.61,506.20792922233625,13.065257046516624,578.0,660.0
2728,MO,F,376.0,233.0,178.0,6.0,356.8,248.0
2729,MN,M,530.0,307.0,236.0,9.310344828,296.0,359.0
2730,CO,F,1208.0,549.0,560.0,13.181717608933928,616.0,664.8
2731,OR,F,681.0,380.61,335.0,30.75,356.0,419.0
2732,MI,M,755.0,530.0,496.0,12.14285714,520.0,578.0
2733,CA,M,1148.0,311.0,240.0,13.0,321.0,423.0
2734,OR,F,1506.0,573.0,517.0,13.376411099808415,632.0,711.0
2735,CO,F,487.0,152.0,117.0,10.126514559402263,161.0,197.0
2736,NC,F,1618.0,580.0,508.0,11.54545455,282.4,635.0
2737,IL,M,1210.0,519.0,458.7365387190158,12.22222222,511.0,553.0
2738,WI,M,487.0,322.0,286.4412619935341,17.5,328.0,360.0
2739,MI,M,229.0,260.0,214.0,15.91666667,246.0,285.0
2740,FL,M,885.0,565.0,345.0,12.487338822032296,473.0,595.0
2741,IA,F,298.0,250.0,234.0,10.74383422480734,269.0,279.0
2742,IL,F,1045.0,347.0,288.0,24.75,337.0,399.0
2743,TN,F,484.0,324.0,232.0,9.5,265.0,318.0
2744,MI,M,501.0,380.61,397.0,27.625,424.0,434.0
2745,F,F,613.0,290.0,246.0,20.0,296.0,335.0
2746,CA,F,625.0,190.0,172.0,13.0,226.0,322.0
2747,CA,F,688.0,187.0,175.0,10.730972730973573,258.0,292.0
2748,CA,F,2908.0,644.0,606.0,16.25,677.0,717.0
2749,FL,M,1007.0,498.0,433.0,17.5,543.0,608.0
2750,SC,F,750.0,171.0,170.0,21.33333333,223.0,213.0
2751,IL,F,1088.0,288.0,241.0,20.0,308.0,343.0
2752,IL,F,364.0,333.0,305.0,15.55555556,329.0,383.0
2753,TX,M,304.0,260.0,249.0,5.8,281.0,297.0
2754,CA,M,1202.0,281.0,256.0,8.611111111,308.0,325.0
2755,IL,F,827.0,415.0,369.0,4.473684211,386.0,430.0
2756,CA,F,1585.0,380.61,331.0,20.0,373.0,405.0
2757,TN,M,457.0,270.0,203.0,13.57142857,256.0,316.0
2758,F,F,2279.0,463.0,429.0,12.247612544221708,438.2,501.0
2759,MI,F,587.0,325.0,305.0,8.214285714,316.0,345.0
2760,KS,F,424.0,244.0,192.0,4.0,236.0,298.0
2761,F,F,397.0,293.0,271.0,6.857142857,270.0,292.0
2762,FL,F,739.0,347.0,340.0,11.234202284532603,339.0,348.0
2763,CA,F,1135.0,299.0,265.0,9.923076923,488.6,324.0
2764,TN,M,688.0,364.0,311.0,10.66666667,335.0,377.0
2765,CA,F,1442.0,321.0,293.0,18.25,333.0,368.0
2766,CA,M,1426.0,534.0,435.0,20.14285714,509.0,577.0
2767,CA,M,2667.0,577.0,481.0,7.666666667,579.0,671.0
2768,KY,M,1453.0,380.61,523.8350755100444,15.0,590.0,658.0
2769,NC,F,650.0,372.0,278.0,15.47727273,339.0,445.0
2770,CA,M,833.0,299.0,337.66270833151,11.85714286,378.0,403.0
2771,WI,F,571.0,259.0,217.0,8.9375,280.0,452.8
2772,IL,M,413.0,239.0,166.0,4.848484849,259.0,323.0
2773,NC,F,439.0,189.0,151.86469642296657,5.666666667,363.6,212.0
2774,MI,M,914.0,530.0,421.0,16.5,467.0,543.0
2775,CA,F,1656.0,350.0,298.0,15.35,356.0,388.0
2776,AR,F,493.0,202.0,188.0,10.545839561323486,223.0,259.0
2777,WA,M,1118.0,453.0,354.0,22.0,461.4,466.0
2778,AL,F,765.0,430.0,408.0,11.97535166993298,441.0,472.0
2779,KS,F,636.0,412.0,311.0,16.66666667,332.0,495.0
2780,AR,F,424.0,303.0,252.0,11.66666667,299.0,354.0
2781,MO,M,696.0,406.0,387.0,13.8,421.0,430.0
2782,CA,M,2581.0,641.0,335.41508999655235,14.44444444,342.6,373.0
2783,FL,M,1093.0,413.0,366.0,9.0,434.0,478.0
2784,TX,F,727.0,421.0,427.0,13.75,431.0,437.0
2785,MI,F,616.0,373.0,342.0,4.416666667,375.0,403.0
2786,WA,M,635.0,243.0,236.0,15.0,298.0,307.0
2787,IL,F,765.0,380.61,352.0,5.9375,435.0,456.0
2788,TX,M,369.0,269.0,253.0,25.0,266.0,291.0
2789,FL,F,586.0,380.61,323.0,8.818181818,334.0,335.0
2790,NC,M,397.0,210.0,183.0,9.0,230.0,255.0
2791,GA,M,804.0,408.0,366.0,15.0,400.0,441.0
2792,F,F,518.0,213.0,184.0,10.0,228.0,264.0
2793,F,M,494.0,306.0,259.0,4.102564103,296.0,333.0
2794,AZ,F,1773.0,354.0,226.0,11.0,342.0,425.0
2795,AZ,F,699.0,290.0,250.0,7.583333333,506.4,299.0
2796,SC,M,880.0,433.0,412.0,7.555555556,469.0,440.6
2797,IL,M,960.0,411.0,341.5583819699534,20.0,398.0,459.0
2798,TX,M,697.0,488.0,435.0,15.33333333,457.0,497.0
2799,TX,F,548.0,380.61,238.0,7.941176471,506.4,271.0
2800,GA,F,794.0,396.0,323.0,10.81818182,461.0,507.0
2801,OR,M,716.0,380.61,371.0,10.36363636,419.0,421.0
2802,TX,F,595.0,429.0,400.0,5.576923077,387.0,426.0
2803,F,F,943.0,509.0,497.0,17.09090909,523.0,533.0
2804,NC,M,1133.0,601.0,430.0,12.21428571,533.0,621.0
2805,FL,F,595.0,380.61,248.0,10.928125973790657,288.0,313.0
2806,AZ,M,705.0,293.0,286.0,10.890254807682862,284.0,298.0
2807,F,F,1844.0,713.0,676.0,7.75,726.0,786.0
2808,IN,F,334.0,265.0,227.0,13.57142857,269.0,340.4
2809,TX,F,515.0,361.0,271.0,10.6875,315.0,362.0
2810,OK,F,318.0,197.0,148.0,15.0,200.0,236.0
2811,F,M,825.0,263.0,266.0,4.764705882,405.0,487.6
2812,F,F,1530.0,545.0,463.81734697929477,10.85714286,535.0,619.0
2813,F,M,922.0,304.0,292.0,4.278688525,319.0,335.0
2814,CA,F,1999.0,380.61,188.94411731074894,13.85714286,215.0,220.0
2815,OK,M,530.0,380.61,224.0,11.150446452268497,316.0,360.0
2816,MO,F,576.0,312.0,243.0,11.115778882592192,301.0,354.0
2817,NC,F,770.0,409.0,289.9734768833379,12.42857143,354.0,436.0
2818,NE,F,827.0,542.0,535.0,19.6,598.0,597.0
2819,CA,F,1989.0,607.0,526.0,12.652836285348652,540.0,572.0
2820,NC,M,572.0,227.0,212.0,17.6,294.6,282.0
2821,IN,F,1152.0,546.0,521.0,5.090909091,408.6,427.2
2822,CA,M,1605.0,420.0,416.0,15.0,442.0,443.0
2823,CA,F,2598.0,380.61,518.0,9.0,527.0,568.6
2824,NM,F,1017.0,521.0,322.0,12.336464194849274,407.0,590.0
2825,CA,F,967.0,391.0,347.2700917616519,8.416666667,392.0,426.0
2826,IA,F,310.0,288.0,188.01560041682052,4.608695652,244.0,316.0
2827,SC,F,454.0,261.0,238.0,13.81818182,290.0,304.0
2828,MS,F,350.0,220.0,173.0,3.52631579,241.0,280.0
2829,MI,M,587.0,380.61,304.0,26.5,362.0,400.0
2830,CA,F,1738.0,375.0,355.0,17.1,387.0,395.0
2831,CA,F,1283.0,292.0,223.0,11.53333333,295.0,359.0
2832,F,F,886.0,351.0,293.0,17.33333333,366.0,403.4
2833,MI,F,927.0,359.0,323.0,7.666666667,333.0,371.0
2834,MO,F,649.0,399.0,317.0,7.941176471,350.0,396.6
2835,WA,M,429.0,215.0,192.0,6.866666667,224.0,259.0
2836,CA,M,1869.0,560.0,530.628554477316,12.835019963152424,577.0,600.0
2837,OR,M,709.0,442.0,389.1518972980694,12.4,440.0,301.6
2838,MI,F,951.0,611.0,601.0,3.333333333,639.0,648.0
2839,WI,F,856.0,478.0,458.0,8.357142857,497.0,536.0
2840,GA,M,664.0,363.0,348.25868475452864,9.6,389.0,414.0
2841,NC,M,651.0,367.0,201.0,20.0,336.0,472.0
2842,TX,F,328.0,308.0,268.0,15.0,300.0,317.0
2843,NE,M,337.0,344.0,296.0,5.547619048,350.0,415.0
2844,CO,F,475.0,380.61,82.0,9.533333333,150.0,125.0
2845,KY,F,295.0,219.0,182.0,9.454545455,242.0,285.0
2846,CA,F,2302.0,390.0,313.0,12.050133821844831,411.0,521.0
2847,F,F,1452.0,279.0,286.0,12.61538462,346.0,363.0
2848,IL,F,1159.0,511.0,505.0,12.45454546,529.0,541.0
2849,IN,F,748.0,495.0,456.48423804537697,3.222222222,515.0,571.0
2850,CA,F,1478.0,383.0,339.0,11.249793649317885,334.0,354.0
2851,CA,F,1272.0,410.0,405.0,6.923076923,421.0,433.0
2852,MI,M,331.0,206.0,182.0,13.0,219.0,235.0
2853,TX,M,839.0,419.0,394.0987221623645,7.548387097,445.0,389.6
2854,CA,F,608.0,173.0,165.0,9.375,219.0,254.0
2855,WA,F,727.0,395.0,345.0,8.785714286,401.0,449.0
2856,WA,F,1364.0,380.61,411.0,20.875,483.0,564.0
2857,WI,F,731.0,402.0,359.0,8.833333333,410.0,452.8
2858,F,F,1105.0,461.0,351.0,4.576923077,374.8,468.0
2859,FL,F,1010.0,519.0,504.2767241843218,7.16,560.0,455.8
2860,F,F,709.0,380.61,349.0,8.75,420.0,512.0
2861,TX,M,214.0,176.0,151.0,17.0,203.0,240.0
2862,WI,F,491.0,331.0,255.0,7.5,314.0,349.0
2863,CO,F,726.0,321.0,303.0,7.363636364,362.0,400.0
2864,NC,F,863.0,311.0,238.0,11.349142203425338,319.0,404.0
2865,AL,F,828.0,506.0,478.0,12.39170025773073,487.0,540.0
2866,CA,M,2291.0,380.61,353.0,8.875,402.0,440.0
2867,OK,M,1385.0,409.0,249.0,5.321428571,419.0,554.0
2868,NV,F,775.0,266.0,218.0,12.66666667,272.0,365.2
2869,CA,F,2098.0,752.0,564.0,9.75,611.0,730.0
2870,NC,F,476.0,244.0,193.0,16.16666667,243.0,282.0
2871,MI,M,568.0,406.0,384.7419288627092,11.882288092925984,429.0,459.0
2872,AZ,F,650.0,203.0,174.0,15.0,216.0,251.0
2873,WI,F,409.0,268.0,241.3863414232776,5.602941177,272.0,317.0
2874,TX,F,873.0,486.0,422.0,14.66666667,459.0,499.0
2875,KY,F,397.0,209.0,170.0,10.67175608528627,249.4,290.0
2876,TX,F,384.0,166.0,161.0,12.2,187.0,206.0
